Chr,Strand,Start,Stop,nbexons
chr15,-,72241180,72272575,24
chr15,+,89690796,89743638,17
chr15,-,93043405,93089214,4
chr15,+,90184919,90229660,15
chr15,+,88611824,88611934,1
chr15,-,73735430,73752370,3
chr15,-,40531340,40565057,4
chr15,+,75336083,75340277,6
chr15,+,28995512,29118313,13
chr15,-,45117365,45129876,9
chr15,+,32030482,32170183,10
chr15,-,75226752,75229690,5
chr15,-,43533461,43590253,30
chr15,-,75355791,75368627,26
chr15,+,73052483,73305206,28
chr15,+,22786631,22829789,5
chr15,+,81196877,81312763,19
chr15,-,29699366,29822503,27
chr15,-,98968229,99007795,5
chr15,-,25337233,25439056,14
chr15,-,34229995,34318820,25
chr15,+,36594868,36810260,12
chr15,+,49621028,49645136,6
chr15,-,76348185,76905457,33
chr15,-,32441913,32455634,19
chr15,-,20835371,20866314,11
chr15,+,40807075,40814569,11
chr15,+,56918634,57288516,21
chr15,-,82471476,82513999,7
chr15,-,79898839,79923754,3
chr15,+,43133523,43185143,12
chr15,+,43133523,43185143,12
chr15,+,43133523,43185143,11
chr15,+,43133523,43185143,12
chr15,-,22991687,23039673,23
chr15,-,65327126,65378040,14
chr15,+,43693690,43699222,9
chr15,+,71141448,71783383,17
chr15,+,40253177,40277487,10
chr15,+,78565519,78595269,6
chr15,-,23643548,23647846,1
chr15,-,64815629,64825668,13
chr15,-,28111036,28322152,93
chr15,-,49125273,49155657,13
chr15,-,40735883,40755336,13
chr15,+,84980512,85139145,22
chr15,-,87876756,88256731,18
chr15,+,32615475,32639937,12
chr15,-,22983025,23039673,23
chr15,+,32615143,32639937,12
chr15,+,32615475,32639937,13
chr15,-,77613023,77696495,4
chr15,-,77613023,77707507,3
chr15,-,83255902,83283457,5
chr15,+,32030482,32170183,10
chr15,-,41517175,41544277,25
chr15,+,84601017,84623716,3
chr15,-,83007949,83011641,3
chr15,+,26866718,26949210,11
chr15,-,83004392,83011641,4
chr15,-,83007949,83011641,3
chr15,+,50944128,50946565,1
chr15,-,60347150,60397986,14
chr15,-,22867052,22980454,32
chr15,-,89681530,89690784,3
chr15,+,83107485,83137359,7
chr15,-,75674321,75712848,10
chr15,+,66505082,66549484,18
chr15,+,66505082,66549484,19
chr15,-,78104605,78131535,5
chr15,-,74179465,74209705,19
chr15,+,63189528,63267774,8
chr15,-,74955101,74957434,1
chr15,+,90885045,90895776,17
chr15,+,72686178,72738476,17
chr15,+,50424376,50501083,20
chr15,-,75369378,75451585,21
chr15,+,72686178,72738476,16
chr15,-,25337233,25439056,14
chr15,-,25337233,25439056,14
chr15,+,47184205,47774223,20
chr15,+,40324055,40326715,1
chr15,-,33149783,33194733,5
chr15,-,32765543,33194733,21
chr15,-,55430307,55508234,10
chr15,+,90884434,90895776,17
chr15,+,80779342,80951662,30
chr15,-,82536749,82540564,5
chr15,+,51829627,51912134,10
chr15,-,26543545,26773076,9
chr15,+,84631459,84642463,4
chr15,-,43870760,44195294,15
chr15,-,43870760,44194446,16
chr15,+,24823607,24978723,15
chr15,+,24823607,24978723,14
chr15,-,31475397,31870672,14
chr15,+,90885045,90895776,17
chr15,-,43533461,43590253,30
chr15,+,91099879,91302565,12
chr15,+,24823607,24978723,12
chr15,-,98437161,98514382,7
chr15,-,88898682,88913469,7
chr15,-,55181313,55197033,6
chr15,-,66493467,66497815,3
chr15,-,66493467,66497815,2
chr15,+,94298200,94483952,20
chr15,+,24856511,24978723,13
chr15,-,45361123,45402317,12
chr15,+,90201329,90229660,14
chr15,-,34140673,34210096,10
chr15,+,40382720,40394288,8
chr15,-,35520272,35546203,4
chr15,-,43403063,43493171,28
chr15,-,89209866,89221691,9
chr15,+,66505082,66549484,19
chr15,+,45433049,45433129,1
chr15,-,50285879,50355408,9
chr15,+,74318540,74336141,9
chr15,+,43592856,43599406,10
chr15,-,89471408,89496583,11
chr15,+,57591903,57717557,14
chr15,+,57591903,57717557,16
chr15,+,73994672,74036394,5
chr15,+,73994672,74043376,6
chr15,+,73994672,74036394,8
chr15,+,73994672,74036394,7
chr15,+,73994672,74036394,8
chr15,+,73994672,74047814,9
chr15,-,64815629,64825668,13
chr15,-,68206991,68229742,7
chr15,-,68778535,68820922,7
chr15,+,51681352,51721026,12
chr15,+,65296050,65296167,1
chr15,-,76216287,76311469,11
chr15,+,76059957,76204963,11
chr15,+,65304676,65304793,1
chr15,-,82755364,82806070,13
chr15,-,43599562,43618800,29
chr15,+,43133523,43185143,10
chr15,+,78540685,78549262,9
chr15,-,55202965,55270909,7
chr15,-,55202965,55289815,7
chr15,-,40978880,41116246,36
chr15,-,93043405,93073710,4
chr15,-,93043405,93088523,4
chr15,-,93043405,93073710,4
chr15,+,43746391,43772606,13
chr15,-,36891020,37100140,12
chr15,-,70654553,70763593,19
chr15,-,51938024,51971801,12
chr15,-,41309267,41332621,5
chr15,+,59611782,59620011,3
chr15,-,66547467,66565979,12
chr15,-,55202965,55270286,7
chr15,+,64387803,64455303,13
chr15,+,69414245,69448427,22
chr15,-,40735883,40755336,13
chr15,-,40735883,40755336,13
chr15,+,56918634,57288516,20
chr15,-,43533461,43590253,29
chr15,+,90201329,90229660,15
chr15,+,41417103,41483563,18
chr15,+,99565927,99716488,12
chr15,+,74812852,74825758,14
chr15,-,33866226,34039102,6
chr15,+,74608371,74630201,13
chr15,-,38488100,38564806,17
chr15,-,80263067,80341805,3
chr15,-,43533461,43590253,28
chr15,+,78438175,78501456,21
chr15,+,78438421,78501456,22
chr15,-,40815444,40828709,4
chr15,+,90717326,90815462,22
chr15,-,61852390,62060465,85
chr15,-,51208056,51243256,10
chr15,+,68054575,68191466,15
chr15,-,74445976,74461188,11
chr15,-,74445976,74461188,12
chr15,+,42359499,42412317,23
chr15,-,43772599,43777304,11
chr15,+,42495305,42533061,8
chr15,-,59659145,59689534,10
chr15,-,72343434,72376473,14
chr15,+,83447227,83618741,9
chr15,-,55355222,55408376,8
chr15,+,66505082,66549484,18
chr15,-,77613023,77632527,2
chr15,+,78872988,78897739,12
chr15,+,63121799,63131471,5
chr15,-,48988638,49046563,17
chr15,+,36579602,36747241,11
chr15,+,43371058,43407096,18
chr15,-,51723063,51738123,3
chr15,-,40287896,40307973,32
chr15,-,39799021,39829276,3
chr15,-,39799021,39920892,4
chr15,+,42359499,42412317,24
chr15,+,20282743,20291558,6
chr15,+,74461264,74481292,4
chr15,+,74461264,74481292,5
chr15,-,78104605,78131535,4
chr15,-,23685406,23687303,1
chr15,-,64963020,64989946,8
chr15,-,64963020,64989506,9
chr15,+,40569292,40574694,3
chr15,+,57219429,57288516,12
chr15,-,43533461,43590253,28
chr15,+,45587771,45609716,3
chr15,+,45587559,45609716,3
chr15,+,45587771,45609716,4
chr15,+,45587771,45609716,5
chr15,+,45587122,45609716,3
chr15,+,45587122,45609716,4
chr15,+,45587122,45609716,5
chr15,+,45587559,45609716,6
chr15,-,88512480,88546703,5
chr15,-,88511554,88546703,7
chr15,-,21717665,21718307,2
chr15,-,22160288,22160930,2
chr15,+,42548812,42569992,5
chr15,+,40769960,40772449,1
chr15,-,25678712,25863202,21
chr15,+,99251361,99390732,10
chr15,+,67166154,67195195,7
chr15,+,79311061,79322847,3
chr15,-,43630561,43648884,13
chr15,+,48120971,48142392,9
chr15,-,55826918,55993746,29
chr15,-,40735883,40755336,13
chr15,-,65442462,65517713,20
chr15,-,65442462,65517713,21
chr15,-,93043405,93073160,3
chr15,+,90868591,90883458,16
chr15,+,80059567,80138393,7
chr15,+,91853707,92172435,11
chr15,-,50285879,50355408,8
chr15,-,22867052,22980454,32
chr15,+,77420650,77485603,10
chr15,+,24823607,24978723,13
chr15,+,40695128,40732158,10
chr15,-,74409283,74433959,14
chr15,-,82755364,82806070,13
chr15,-,76216287,76311469,12
chr15,+,52180025,52205879,3
chr15,+,65623954,65656260,8
chr15,+,65623954,65656260,8
chr15,-,43804534,43824753,9
chr15,+,88252729,88271066,4
chr15,+,63277549,63309126,5
chr15,+,40351032,40356433,3
chr15,+,56918089,57288516,21
chr15,+,56918634,57288516,21
chr15,+,56918634,57288516,21
chr15,+,85380615,85749358,37
chr15,-,45117365,45129877,6
chr15,+,58987665,59097419,14
chr15,+,45402320,45421418,8
chr15,+,57591903,57717557,15
chr15,-,25337233,25439056,15
chr15,+,62647310,62844630,56
chr15,-,88459477,88467402,4
chr15,-,89681530,89690784,2
chr15,-,89681530,89690784,3
chr15,+,76931620,76950260,8
chr15,-,77613023,77819524,5
chr15,-,90230244,90234047,7
chr15,-,78104605,78131535,6
chr15,-,101364873,101489984,14
chr15,-,43533461,43584892,29
chr15,-,82755364,82806070,12
chr15,-,25337233,25439056,14
chr15,-,99727400,99733444,5
chr15,-,99727400,99733444,4
chr15,-,99727400,99733444,2
chr15,-,99727400,99733444,5
chr15,-,99727400,99733385,3
chr15,-,99727400,99733444,3
chr15,+,99632977,99716488,8
chr15,+,75201879,75212169,3
chr15,+,83107485,83137359,8
chr15,+,40695128,40732158,10
chr15,+,49170015,49329805,11
chr15,-,88898682,88913469,9
chr15,-,88898682,88912762,8
chr15,-,52755054,52780884,2
chr15,-,77044017,77071228,7
chr15,-,90930917,90932569,4
chr15,+,56365423,56445997,13
chr15,-,84641494,84654343,8
chr15,-,45167213,45181207,6
chr15,-,75467120,75579291,13
chr15,+,70892442,71050097,16
chr15,-,64687573,64703281,5
chr15,-,96290443,96327361,2
chr15,+,47718488,47765480,13
chr15,-,99971437,100342005,22
chr15,+,40594248,40662683,27
chr15,+,80059567,80138393,6
chr15,-,99136322,99251235,12
chr15,+,41231238,41281885,7
chr15,-,72751366,72783785,7
chr15,-,55355222,55408510,8
chr15,-,25337233,25439056,15
chr15,+,70892442,71050097,16
chr15,-,34084022,34101852,5
chr15,-,64165516,64356259,13
chr15,-,29699366,29821548,28
chr15,-,65053336,65068112,5
chr15,+,90884457,90895776,19
chr15,+,99565927,99716488,11
chr15,+,75844043,75901047,13
chr15,+,67254799,67374166,7
chr15,+,67254799,67501804,17
chr15,+,66293819,66333898,16
chr15,-,64165516,64356259,12
chr15,+,86079807,87029052,25
chr15,-,34341715,34343161,2
chr15,-,101303927,101489984,22
chr15,+,69160596,69272205,6
chr15,+,74541176,74598131,9
chr15,-,55317183,55319194,2
chr15,-,55317183,55319194,2
chr15,-,55317183,55319194,2
chr15,-,77613023,77820102,6
chr15,-,77613023,77696148,4
chr15,+,43133114,43185143,12
chr15,-,82339995,82349475,9
chr15,-,55355222,55408510,10
chr15,+,78872988,78897739,12
chr15,+,75347618,75355251,10
chr15,+,26971281,27481333,6
chr15,-,82543200,82571823,10
chr15,-,52547044,52569132,3
chr15,+,34224996,34230165,4
chr15,+,53116364,53129698,3
chr15,-,60419608,60479160,17
chr15,+,24856511,24978723,13
chr15,-,38068811,38072990,3
chr15,-,38071622,38072990,2
chr15,-,38072017,38072990,1
chr15,+,58065224,58072705,3
chr15,+,99251361,99390732,9
chr15,+,99251361,99390732,9
chr15,+,99251808,99390732,9
chr15,-,65053336,65068112,4
chr15,-,101632976,101652391,6
chr15,+,89575586,89628022,22
chr15,+,84884660,84975645,19
chr15,+,84884660,84975645,17
chr15,-,55202965,55270394,6
chr15,-,59659145,59689534,11
chr15,+,49155758,49329805,12
chr15,+,67254799,67501804,18
chr15,+,43692785,43699222,10
chr15,+,64387809,64455303,13
chr15,+,43693690,43699222,9
chr15,+,36579602,36810260,13
chr15,+,36579602,36810260,10
chr15,+,36579602,36810260,9
chr15,+,36579602,36810260,11
chr15,+,36579602,36810260,11
chr15,-,74899986,74906894,5
chr15,-,74899986,74906894,6
chr15,-,74899986,74906894,6
chr15,+,49170015,49329805,11
chr15,+,36579602,36810260,10
chr15,+,43693939,43699222,9
chr15,+,88467452,88472621,3
chr15,+,88467452,88472621,3
chr15,+,88467452,88472621,3
chr15,+,88467452,88480767,6
chr15,+,88467452,88480767,6
chr15,-,55355222,55408510,9
chr15,-,45502401,45522804,4
chr15,-,100569222,100602240,7
chr15,-,100569222,100602240,7
chr15,-,75355791,75368627,26
chr15,-,58595203,58749978,16
chr15,+,65869458,65891991,5
chr15,-,72199028,72229722,11
chr15,-,72199028,72231624,11
chr15,+,67549003,67807117,22
chr15,-,78624110,78641245,5
chr15,-,100569222,100602240,7
chr15,-,80195478,80252261,3
chr15,+,91099879,91302565,11
chr15,+,91099879,91302565,13
chr15,+,91099587,91302565,13
chr15,+,91099879,91302565,12
chr15,-,43870760,44195294,15
chr15,-,43870760,44195294,15
chr15,-,43870760,44195294,16
chr15,+,91101655,91302565,13
chr15,+,91101655,91302565,13
chr15,+,91100867,91302565,13
chr15,+,99251361,99390732,11
chr15,+,99251808,99390732,10
chr15,+,99251361,99390732,9
chr15,+,91100867,91302565,14
chr15,+,91100867,91302565,12
chr15,-,72241180,72272575,24
chr15,-,72241180,72272575,24
chr15,-,62196171,62203318,4
chr15,-,72241180,72272575,24
chr15,-,72241180,72272575,24
chr15,-,72241180,72272575,24
chr15,-,72241180,72272575,24
chr15,+,34224996,34230165,5
chr15,-,76348185,76905457,33
chr15,+,66293574,66333898,16
chr15,+,66293256,66333898,16
chr15,-,36891020,37100140,13
chr15,-,36891020,37100140,12
chr15,-,72199028,72231624,11
chr15,-,72199028,72231624,11
chr15,+,51751560,51816361,10
chr15,+,74174563,74176871,2
chr15,+,84884660,84896046,7
chr15,-,43232594,43266857,13
chr15,+,72398312,72408367,4
chr15,+,72398312,72408367,3
chr15,+,30626147,30649182,11
chr15,-,101270908,101277520,7
chr15,-,50500561,50546705,7
chr15,+,45129993,45165578,34
chr15,-,36891020,37099396,13
chr15,+,63504510,63594640,15
chr15,+,74782083,74803198,14
chr15,-,89316304,89334795,23
chr15,+,69314402,69407637,9
chr15,-,38488100,38564806,16
chr15,-,74445976,74461188,11
chr15,-,70047790,70097917,20
chr15,-,32765543,33068032,17
chr15,-,23000284,23039673,22
chr15,-,98968229,99005656,5
chr15,-,71110243,71115500,4
chr15,-,100569222,100602240,7
chr15,-,73735430,73751475,2
chr15,-,82130219,82262763,18
chr15,+,78092584,78104051,6
chr15,+,65076815,65079938,1
chr15,-,79898839,79915256,3
chr15,-,79898839,79923322,3
chr15,-,74069856,74082550,18
chr15,+,78507563,78537373,5
chr15,-,74337761,74366212,9
chr15,+,78540404,78549262,9
chr15,-,68190704,68206110,4
chr15,+,54012647,54628608,31
chr15,-,82543200,82571823,11
chr15,-,40250664,40252909,2
chr15,+,74826609,74831795,3
chr15,-,34229995,34337760,26
chr15,+,30626147,30638810,7
chr15,-,75598082,75626378,9
chr15,-,75598082,75626105,9
chr15,+,90529885,90645345,15
chr15,+,92900320,92949233,13
chr15,+,82809627,82834861,10
chr15,+,73443157,73560012,6
chr15,+,89776357,89778751,2
chr15,+,57591903,57717557,13
chr15,+,57591903,57717557,14
chr15,-,81331105,81374156,22
chr15,+,58771361,58861899,9
chr15,+,41660411,41769943,23
chr15,+,22838640,22868384,5
chr15,+,22838640,22868384,6
chr15,+,22838640,22868384,7
chr15,-,64365011,64381510,3
chr15,-,55430307,55508234,9
chr15,-,55417755,55508234,9
chr15,+,90265662,90272211,3
chr15,+,40807075,40814569,11
chr15,+,40844444,40857655,10
chr15,-,92617448,92655801,3
chr15,+,38696597,38700038,2
chr15,+,67254799,67501804,21
chr15,+,84601017,84616610,3
chr15,-,34229995,34336844,24
chr15,-,34229995,34337760,26
chr15,-,34229995,34338064,26
chr15,-,34525282,34536021,16
chr15,+,43791841,43796089,3
chr15,+,57706520,57717557,4
chr15,+,57591903,57685364,13
chr15,-,60419608,60479160,16
chr15,-,61864305,62060465,82
chr15,+,90930179,90954093,23
chr15,+,90954875,90963125,8
chr15,-,22867052,22917313,16
chr15,+,63048436,63070632,8
chr15,+,63042638,63071914,9
chr15,+,63042638,63071914,9
chr15,-,64072558,64094008,4
chr15,-,40552912,40565057,4
chr15,+,43692785,43699222,10
chr15,+,90234254,90242080,4
chr15,+,78507563,78536645,5
chr15,+,43330355,43349417,10
chr15,+,58771191,58861899,9
chr15,-,65442462,65517713,20
chr15,-,65442462,65517338,21
chr15,+,22838640,22868384,10
chr15,+,22838640,22868384,6
chr15,-,90930920,90932569,4
chr15,+,97960702,97973838,8
chr15,-,42744345,42920809,15
chr15,+,43593833,43599406,9
chr15,+,38454126,38487710,8
chr15,+,78872780,78897739,13
chr15,-,88877284,88895626,5
chr15,-,99136322,99249659,13
chr15,+,83107485,83137359,9
chr15,+,83107485,83137359,8
chr15,-,63323530,63382110,10
chr15,-,41503641,41513887,19
chr15,-,81312665,81324183,6
chr15,+,83654085,84039841,30
chr15,+,45114324,45118103,6
chr15,+,63597352,63602421,2
chr15,-,22991687,23039673,24
chr15,-,64739890,64775587,8
chr15,+,29070405,29118313,12
chr15,+,28934003,29118313,13
chr15,+,28934003,29118313,14
chr15,+,28885973,29118313,14
chr15,+,29070405,29118313,11
chr15,-,66547467,66565497,13
chr15,+,62066976,62070917,2
chr15,+,74361551,74362041,1
chr15,-,99136322,99251235,13
chr15,+,94855362,94857064,1
chr15,+,78978888,78985926,2
chr15,-,84655128,84658571,3
chr15,-,63046033,63049387,2
chr15,+,100602549,100651699,6
chr15,-,22867052,22980454,30
chr15,+,42274167,42353666,24
chr15,+,90201329,90229660,14
chr15,-,21408963,21440382,11
chr15,+,40405484,40435947,13
chr15,+,40405484,40435947,13
chr15,+,90001490,90082200,5
chr15,+,56365423,56445997,13
chr15,+,32615475,32636181,11
chr15,+,82429979,82439386,9
chr15,+,56918634,57291261,20
chr15,+,56918634,57288516,22
chr15,-,23000284,23039673,22
chr15,-,51056600,51105276,3
chr15,-,55826918,55917131,22
chr15,+,56918634,57288516,21
chr15,+,90102131,90133572,3
chr15,-,82536749,82540564,6
chr15,-,22999176,23039673,23
chr15,-,22983025,23039673,23
chr15,+,40405796,40435947,14
chr15,-,50557158,50686815,39
chr15,-,50557158,50686815,38
chr15,-,50557158,50686815,38
chr15,+,40405484,40421313,13
chr15,+,40405484,40421313,13
chr15,-,25337233,25439056,11
chr15,-,35083409,35085408,1
chr15,+,82262810,82284926,3
chr15,+,48331423,48343373,7
chr15,+,48331423,48343373,7
chr15,+,73684280,73714518,10
chr15,+,101805719,101806658,1
chr15,+,22094430,22095864,1
chr15,+,63042638,63066093,10
chr15,+,21637908,21638992,1
chr15,+,22080526,22081610,1
chr15,-,101922141,101923059,1
chr15,+,39934123,40035596,39
chr15,+,63042638,63071914,9
chr15,-,68301703,68432153,30
chr15,+,90352244,90361483,4
chr15,+,101818186,101819125,1
chr15,+,23354747,23368454,18
chr15,+,30135050,30145567,19
chr15,+,30552077,30562501,19
chr15,-,53513740,53762878,20
chr15,-,56697754,56734086,6
chr15,-,56630175,56734086,21
chr15,-,87876756,88256731,20
chr15,-,83016428,83067354,7
chr15,+,49155758,49329805,10
chr15,-,23127065,23136822,9
chr15,-,43533461,43590253,31
chr15,-,88512480,88546703,5
chr15,+,47717366,47774223,19
chr15,+,47717366,47774223,19
chr15,-,43533461,43589943,31
chr15,-,43533461,43590253,31
chr15,+,40953470,40956519,4
chr15,+,40953470,40956519,3
chr15,-,43533461,43590253,30
chr15,-,70654553,70702308,19
chr15,-,62163537,62165283,2
chr15,-,87977364,88256731,16
chr15,-,40087890,40108884,4
chr15,-,40087890,40106086,3
chr15,-,40087890,40108874,5
chr15,-,60347150,60397986,13
chr15,-,60347150,60397986,14
chr15_GL383554v1_alt,+,10342,25808,5
chr15_GL383554v1_alt,+,66563,79191,18
chr15_GL383554v1_alt,+,66563,79950,18
chr15_GL383554v1_alt,+,66563,79950,18
chr15_GL383554v1_alt,+,66563,80018,18
chr15_GL383554v1_alt,+,66589,79950,19
chr15_GL383554v1_alt,+,66589,79950,19
chr15_GL383554v1_alt,+,125750,125844,1
chr15_GL383554v1_alt,+,125750,125844,1
chr15_GL383554v1_alt,+,125750,125844,1
chr15_GL383554v1_alt,-,190331,190425,1
chr15_GL383554v1_alt,-,190331,190425,1
chr15_GL383554v1_alt,-,190331,190425,1
chr15_GL383554v1_alt,-,219190,232551,19
chr15_GL383554v1_alt,-,219190,232551,19
chr15_GL383554v1_alt,-,219190,232577,18
chr15_GL383554v1_alt,-,219949,232577,18
chr15_GL383554v1_alt,-,273359,288820,5
chr15_GL383554v1_alt,+,66563,79949,18
chr15_GL383554v1_alt,-,35805,46043,13
chr15_GL383554v1_alt,-,35805,46065,13
chr15_GL383555v2_alt,-,5552,357692,20
chr15_GL383555v2_alt,+,132050,132150,1
chr15_KI270727v1_random,+,241092,241174,1
chr15_KI270727v1_random,+,241092,241174,1
chr15_KI270727v1_random,+,241092,241174,1
chr15_KI270727v1_random,-,217529,230123,8
chr15_KI270727v1_random,-,136159,167571,11
chr15_KI270727v1_random,+,372321,373405,1
chr15_KI270848v1_alt,-,743,77449,22
chr15_KI270848v1_alt,-,743,77893,22
chr15_KI270848v1_alt,-,743,77449,23
chr15_KI270848v1_alt,-,743,77449,22
chr15_KI270848v1_alt,-,743,77449,19
chr15_KI270848v1_alt,+,257847,270462,18
chr15_KI270848v1_alt,+,257847,271223,18
chr15_KI270848v1_alt,+,257847,271223,18
chr15_KI270848v1_alt,+,257847,271291,18
chr15_KI270848v1_alt,+,257873,271223,19
chr15_KI270848v1_alt,+,257873,271223,19
chr15_KI270848v1_alt,+,298334,298428,1
chr15_KI270848v1_alt,+,298334,298428,1
chr15_KI270848v1_alt,+,298334,298428,1
chr15_KI270848v1_alt,+,257847,271222,18
chr15_KI270848v1_alt,-,743,77449,21
chr15_KI270848v1_alt,-,88691,136694,23
chr15_KI270848v1_alt,-,227573,237308,10
chr15_KI270848v1_alt,-,96178,136694,23
chr15_KI270848v1_alt,-,80019,136694,23
chr15_KI270848v1_alt,-,743,77449,23
chr15_KI270848v1_alt,-,97286,136694,22
chr15_KI270848v1_alt,-,743,77844,22
chr15_KI270848v1_alt,-,743,77449,21
chr15_KI270848v1_alt,-,88691,136694,23
chr15_KI270848v1_alt,-,743,14353,7
chr15_KI270848v1_alt,-,88691,136694,24
chr15_KI270848v1_alt,-,97286,136694,22
chr15_KI270848v1_alt,-,80019,136694,23
chr15_KI270848v1_alt,-,80019,136694,23
chr15_KI270848v1_alt,-,96178,136694,23
chr15_KI270848v1_alt,-,227573,237330,9
chr15_KI270849v1_alt,+,59738,91200,5
chr15_KI270849v1_alt,+,59738,91200,6
chr15_KI270849v1_alt,+,59738,91200,7
chr15_KI270849v1_alt,-,150086,216558,10
chr15_KI270849v1_alt,-,150086,214483,10
chr15_KI270849v1_alt,+,59738,91200,6
chr15_KI270849v1_alt,+,59738,91200,6
chr15_KI270849v1_alt,+,34835,41507,4
chr15_KI270849v1_alt,+,52356,56232,2
chr15_KI270850v1_alt,+,219102,315627,10
